"","Threshold","power_open","dcy_indx","PXID"
"1428","0.043","5615","0","PXD026895"
"1429","0.044","5628","0","PXD026895"
"1430","0.045","5636","0","PXD026895"
"1431","0.046","5644","0","PXD026895"
"1432","0.047","5659","0","PXD026895"
"1433","0.048","5661","0","PXD026895"
"1434","0.049","5668","0","PXD026895"
"1435","0.05","5685","0","PXD026895"
"1436","0.01","5332","1","PXD026895"
"1437","0.011","5342","1","PXD026895"
"1438","0.012","5354","1","PXD026895"
"1439","0.013","5370","1","PXD026895"
"1440","0.014","5401","1","PXD026895"
"1441","0.015","5422","1","PXD026895"
"1442","0.016","5452","1","PXD026895"
"1443","0.017","5473","1","PXD026895"
"1444","0.018","5481","1","PXD026895"
"1445","0.019","5489","1","PXD026895"
"1446","0.02","5495","1","PXD026895"
"1447","0.021","5505","1","PXD026895"
"1448","0.022","5507","1","PXD026895"
"1449","0.023","5513","1","PXD026895"
"1450","0.024","5539","1","PXD026895"
"1451","0.025","5552","1","PXD026895"
"1452","0.026","5555","1","PXD026895"
"1453","0.027","5556","1","PXD026895"
"1454","0.028","5559","1","PXD026895"
"1455","0.029","5570","1","PXD026895"
"1456","0.03","5577","1","PXD026895"
"1457","0.031","5583","1","PXD026895"
"1458","0.032","5597","1","PXD026895"
"1459","0.033","5598","1","PXD026895"
"1460","0.034","5604","1","PXD026895"
"1461","0.035","5620","1","PXD026895"
"1462","0.036","5624","1","PXD026895"
"1463","0.037","5641","1","PXD026895"
"1464","0.038","5652","1","PXD026895"
"1465","0.039","5657","1","PXD026895"
"1466","0.04","5668","1","PXD026895"
"1467","0.041","5677","1","PXD026895"
"1468","0.042","5688","1","PXD026895"
"1469","0.043","5703","1","PXD026895"
"1470","0.044","5719","1","PXD026895"
"1471","0.045","5737","1","PXD026895"
"1472","0.046","5737","1","PXD026895"
"1473","0.047","5750","1","PXD026895"
"1474","0.048","5765","1","PXD026895"
"1475","0.049","5767","1","PXD026895"
"1476","0.05","5775","1","PXD026895"
"1477","0.01","275","0","PXD029319"
"1478","0.011","286","0","PXD029319"
"1479","0.012","286","0","PXD029319"
"1480","0.013","286","0","PXD029319"
"1481","0.014","286","0","PXD029319"
"1482","0.015","286","0","PXD029319"
"1483","0.016","286","0","PXD029319"
"1484","0.017","286","0","PXD029319"
"1485","0.018","292","0","PXD029319"
"1486","0.019","292","0","PXD029319"
"1487","0.02","306","0","PXD029319"
"1488","0.021","306","0","PXD029319"
"1489","0.022","306","0","PXD029319"
"1490","0.023","318","0","PXD029319"
"1491","0.024","318","0","PXD029319"
"1492","0.025","320","0","PXD029319"
"1493","0.026","320","0","PXD029319"
"1494","0.027","320","0","PXD029319"
"1495","0.028","322","0","PXD029319"
"1496","0.029","322","0","PXD029319"
"1497","0.03","322","0","PXD029319"
"1498","0.031","324","0","PXD029319"
"1499","0.032","324","0","PXD029319"
"1500","0.033","324","0","PXD029319"
"1501","0.034","332","0","PXD029319"
"1502","0.035","332","0","PXD029319"
"1503","0.036","334","0","PXD029319"
"1504","0.037","334","0","PXD029319"
"1505","0.038","334","0","PXD029319"
"1506","0.039","338","0","PXD029319"
"1507","0.04","338","0","PXD029319"
"1508","0.041","345","0","PXD029319"
"1509","0.042","345","0","PXD029319"
"1510","0.043","349","0","PXD029319"
"1511","0.044","349","0","PXD029319"
"1512","0.045","349","0","PXD029319"
"1513","0.046","349","0","PXD029319"
"1514","0.047","349","0","PXD029319"
"1515","0.048","349","0","PXD029319"
"1516","0.049","350","0","PXD029319"
"1517","0.05","363","0","PXD029319"
"1518","0.01","141","1","PXD029319"
"1519","0.011","141","1","PXD029319"
"1520","0.012","268","1","PXD029319"
"1521","0.013","268","1","PXD029319"
"1522","0.014","268","1","PXD029319"
"1523","0.015","270","1","PXD029319"
"1524","0.016","270","1","PXD029319"
"1525","0.017","270","1","PXD029319"
"1526","0.018","288","1","PXD029319"
"1527","0.019","288","1","PXD029319"
"1528","0.02","288","1","PXD029319"
"1529","0.021","297","1","PXD029319"
"1530","0.022","297","1","PXD029319"
"1531","0.023","311","1","PXD029319"
"1532","0.024","311","1","PXD029319"
"1533","0.025","311","1","PXD029319"
"1534","0.026","312","1","PXD029319"
"1535","0.027","312","1","PXD029319"
"1536","0.028","312","1","PXD029319"
"1537","0.029","317","1","PXD029319"
"1538","0.03","317","1","PXD029319"
"1539","0.031","317","1","PXD029319"
"1540","0.032","320","1","PXD029319"
"1541","0.033","320","1","PXD029319"
"1542","0.034","320","1","PXD029319"
"1543","0.035","321","1","PXD029319"
"1544","0.036","321","1","PXD029319"
"1545","0.037","326","1","PXD029319"
"1546","0.038","326","1","PXD029319"
"1547","0.039","326","1","PXD029319"
"1548","0.04","326","1","PXD029319"
"1549","0.041","326","1","PXD029319"
"1550","0.042","326","1","PXD029319"
"1551","0.043","329","1","PXD029319"
"1552","0.044","329","1","PXD029319"
"1553","0.045","329","1","PXD029319"
"1554","0.046","332","1","PXD029319"
"1555","0.047","342","1","PXD029319"
"1556","0.048","342","1","PXD029319"
"1557","0.049","353","1","PXD029319"
"1558","0.05","353","1","PXD029319"
"1559","0.01","9168","0","PXD030118"
"1560","0.011","9196","0","PXD030118"
"1561","0.012","9227","0","PXD030118"
"1562","0.013","9248","0","PXD030118"
"1563","0.014","9288","0","PXD030118"
"1564","0.015","9306","0","PXD030118"
"1565","0.016","9325","0","PXD030118"
"1566","0.017","9345","0","PXD030118"
"1567","0.018","9372","0","PXD030118"
"1568","0.019","9411","0","PXD030118"
"1569","0.02","9428","0","PXD030118"
"1570","0.021","9449","0","PXD030118"
"1571","0.022","9473","0","PXD030118"
"1572","0.023","9489","0","PXD030118"
"1573","0.024","9508","0","PXD030118"
"1574","0.025","9525","0","PXD030118"
"1575","0.026","9536","0","PXD030118"
"1576","0.027","9546","0","PXD030118"
"1577","0.028","9575","0","PXD030118"
"1578","0.029","9593","0","PXD030118"
"1579","0.03","9604","0","PXD030118"
"1580","0.031","9622","0","PXD030118"
"1581","0.032","9630","0","PXD030118"
"1582","0.033","9638","0","PXD030118"
"1583","0.034","9644","0","PXD030118"
"1584","0.035","9661","0","PXD030118"
"1585","0.036","9682","0","PXD030118"
"1586","0.037","9693","0","PXD030118"
"1587","0.038","9706","0","PXD030118"
"1588","0.039","9717","0","PXD030118"
"1589","0.04","9742","0","PXD030118"
"1590","0.041","9749","0","PXD030118"
"1591","0.042","9766","0","PXD030118"
"1592","0.043","9796","0","PXD030118"
"1593","0.044","9808","0","PXD030118"
"1594","0.045","9820","0","PXD030118"
"1595","0.046","9836","0","PXD030118"
"1596","0.047","9852","0","PXD030118"
"1597","0.048","9861","0","PXD030118"
"1598","0.049","9866","0","PXD030118"
"1599","0.05","9882","0","PXD030118"
"1600","0.01","9235","1","PXD030118"
"1601","0.011","9259","1","PXD030118"
"1602","0.012","9282","1","PXD030118"
"1603","0.013","9309","1","PXD030118"
"1604","0.014","9335","1","PXD030118"
"1605","0.015","9352","1","PXD030118"
"1606","0.016","9371","1","PXD030118"
"1607","0.017","9402","1","PXD030118"
"1608","0.018","9416","1","PXD030118"
"1609","0.019","9438","1","PXD030118"
"1610","0.02","9454","1","PXD030118"
"1611","0.021","9478","1","PXD030118"
"1612","0.022","9484","1","PXD030118"
"1613","0.023","9502","1","PXD030118"
"1614","0.024","9527","1","PXD030118"
"1615","0.025","9537","1","PXD030118"
"1616","0.026","9556","1","PXD030118"
"1617","0.027","9584","1","PXD030118"
"1618","0.028","9602","1","PXD030118"
"1619","0.029","9613","1","PXD030118"
"1620","0.03","9628","1","PXD030118"
"1621","0.031","9634","1","PXD030118"
"1622","0.032","9669","1","PXD030118"
"1623","0.033","9690","1","PXD030118"
"1624","0.034","9708","1","PXD030118"
"1625","0.035","9737","1","PXD030118"
"1626","0.036","9754","1","PXD030118"
"1627","0.037","9767","1","PXD030118"
"1628","0.038","9781","1","PXD030118"
"1629","0.039","9795","1","PXD030118"
"1630","0.04","9818","1","PXD030118"
"1631","0.041","9845","1","PXD030118"
"1632","0.042","9861","1","PXD030118"
"1633","0.043","9875","1","PXD030118"
"1634","0.044","9895","1","PXD030118"
"1635","0.045","9900","1","PXD030118"
"1636","0.046","9910","1","PXD030118"
"1637","0.047","9926","1","PXD030118"
"1638","0.048","9943","1","PXD030118"
"1639","0.049","9949","1","PXD030118"
"1640","0.05","9955","1","PXD030118"
