"","Threshold","power_narrow","dcy_indx","PXID"
"1437","0.011","4067","1","PXD026895"
"1438","0.012","4074","1","PXD026895"
"1439","0.013","4087","1","PXD026895"
"1440","0.014","4099","1","PXD026895"
"1441","0.015","4103","1","PXD026895"
"1442","0.016","4109","1","PXD026895"
"1443","0.017","4111","1","PXD026895"
"1444","0.018","4112","1","PXD026895"
"1445","0.019","4116","1","PXD026895"
"1446","0.02","4122","1","PXD026895"
"1447","0.021","4126","1","PXD026895"
"1448","0.022","4140","1","PXD026895"
"1449","0.023","4141","1","PXD026895"
"1450","0.024","4149","1","PXD026895"
"1451","0.025","4152","1","PXD026895"
"1452","0.026","4164","1","PXD026895"
"1453","0.027","4173","1","PXD026895"
"1454","0.028","4175","1","PXD026895"
"1455","0.029","4182","1","PXD026895"
"1456","0.03","4185","1","PXD026895"
"1457","0.031","4192","1","PXD026895"
"1458","0.032","4199","1","PXD026895"
"1459","0.033","4202","1","PXD026895"
"1460","0.034","4205","1","PXD026895"
"1461","0.035","4220","1","PXD026895"
"1462","0.036","4233","1","PXD026895"
"1463","0.037","4240","1","PXD026895"
"1464","0.038","4245","1","PXD026895"
"1465","0.039","4248","1","PXD026895"
"1466","0.04","4253","1","PXD026895"
"1467","0.041","4264","1","PXD026895"
"1468","0.042","4268","1","PXD026895"
"1469","0.043","4273","1","PXD026895"
"1470","0.044","4276","1","PXD026895"
"1471","0.045","4278","1","PXD026895"
"1472","0.046","4279","1","PXD026895"
"1473","0.047","4283","1","PXD026895"
"1474","0.048","4286","1","PXD026895"
"1475","0.049","4289","1","PXD026895"
"1476","0.05","4293","1","PXD026895"
"1477","0.01","270","0","PXD029319"
"1478","0.011","279","0","PXD029319"
"1479","0.012","279","0","PXD029319"
"1480","0.013","279","0","PXD029319"
"1481","0.014","289","0","PXD029319"
"1482","0.015","289","0","PXD029319"
"1483","0.016","289","0","PXD029319"
"1484","0.017","295","0","PXD029319"
"1485","0.018","295","0","PXD029319"
"1486","0.019","295","0","PXD029319"
"1487","0.02","300","0","PXD029319"
"1488","0.021","300","0","PXD029319"
"1489","0.022","300","0","PXD029319"
"1490","0.023","306","0","PXD029319"
"1491","0.024","306","0","PXD029319"
"1492","0.025","306","0","PXD029319"
"1493","0.026","308","0","PXD029319"
"1494","0.027","308","0","PXD029319"
"1495","0.028","308","0","PXD029319"
"1496","0.029","308","0","PXD029319"
"1497","0.03","310","0","PXD029319"
"1498","0.031","310","0","PXD029319"
"1499","0.032","310","0","PXD029319"
"1500","0.033","312","0","PXD029319"
"1501","0.034","312","0","PXD029319"
"1502","0.035","312","0","PXD029319"
"1503","0.036","312","0","PXD029319"
"1504","0.037","312","0","PXD029319"
"1505","0.038","312","0","PXD029319"
"1506","0.039","312","0","PXD029319"
"1507","0.04","312","0","PXD029319"
"1508","0.041","312","0","PXD029319"
"1509","0.042","312","0","PXD029319"
"1510","0.043","312","0","PXD029319"
"1511","0.044","312","0","PXD029319"
"1512","0.045","313","0","PXD029319"
"1513","0.046","313","0","PXD029319"
"1514","0.047","313","0","PXD029319"
"1515","0.048","316","0","PXD029319"
"1516","0.049","316","0","PXD029319"
"1517","0.05","316","0","PXD029319"
"1518","0.01","291","1","PXD029319"
"1519","0.011","297","1","PXD029319"
"1520","0.012","297","1","PXD029319"
"1521","0.013","297","1","PXD029319"
"1522","0.014","300","1","PXD029319"
"1523","0.015","300","1","PXD029319"
"1524","0.016","300","1","PXD029319"
"1525","0.017","303","1","PXD029319"
"1526","0.018","303","1","PXD029319"
"1527","0.019","303","1","PXD029319"
"1528","0.02","303","1","PXD029319"
"1529","0.021","303","1","PXD029319"
"1530","0.022","303","1","PXD029319"
"1531","0.023","303","1","PXD029319"
"1532","0.024","304","1","PXD029319"
"1533","0.025","304","1","PXD029319"
"1534","0.026","308","1","PXD029319"
"1535","0.027","308","1","PXD029319"
"1536","0.028","308","1","PXD029319"
"1537","0.029","316","1","PXD029319"
"1538","0.03","316","1","PXD029319"
"1539","0.031","316","1","PXD029319"
"1540","0.032","317","1","PXD029319"
"1541","0.033","317","1","PXD029319"
"1542","0.034","317","1","PXD029319"
"1543","0.035","317","1","PXD029319"
"1544","0.036","317","1","PXD029319"
"1545","0.037","317","1","PXD029319"
"1546","0.038","317","1","PXD029319"
"1547","0.039","317","1","PXD029319"
"1548","0.04","317","1","PXD029319"
"1549","0.041","317","1","PXD029319"
"1550","0.042","317","1","PXD029319"
"1551","0.043","317","1","PXD029319"
"1552","0.044","319","1","PXD029319"
"1553","0.045","319","1","PXD029319"
"1554","0.046","319","1","PXD029319"
"1555","0.047","319","1","PXD029319"
"1556","0.048","319","1","PXD029319"
"1557","0.049","319","1","PXD029319"
"1558","0.05","319","1","PXD029319"
"1559","0.01","8325","0","PXD030118"
"1560","0.011","8332","0","PXD030118"
"1561","0.012","8356","0","PXD030118"
"1562","0.013","8365","0","PXD030118"
"1563","0.014","8377","0","PXD030118"
"1564","0.015","8392","0","PXD030118"
"1565","0.016","8406","0","PXD030118"
"1566","0.017","8417","0","PXD030118"
"1567","0.018","8429","0","PXD030118"
"1568","0.019","8430","0","PXD030118"
"1569","0.02","8447","0","PXD030118"
"1570","0.021","8451","0","PXD030118"
"1571","0.022","8461","0","PXD030118"
"1572","0.023","8478","0","PXD030118"
"1573","0.024","8482","0","PXD030118"
"1574","0.025","8499","0","PXD030118"
"1575","0.026","8514","0","PXD030118"
"1576","0.027","8521","0","PXD030118"
"1577","0.028","8545","0","PXD030118"
"1578","0.029","8557","0","PXD030118"
"1579","0.03","8571","0","PXD030118"
"1580","0.031","8575","0","PXD030118"
"1581","0.032","8582","0","PXD030118"
"1582","0.033","8587","0","PXD030118"
"1583","0.034","8597","0","PXD030118"
"1584","0.035","8603","0","PXD030118"
"1585","0.036","8614","0","PXD030118"
"1586","0.037","8624","0","PXD030118"
"1587","0.038","8637","0","PXD030118"
"1588","0.039","8653","0","PXD030118"
"1589","0.04","8663","0","PXD030118"
"1590","0.041","8672","0","PXD030118"
"1591","0.042","8700","0","PXD030118"
"1592","0.043","8709","0","PXD030118"
"1593","0.044","8721","0","PXD030118"
"1594","0.045","8730","0","PXD030118"
"1595","0.046","8737","0","PXD030118"
"1596","0.047","8748","0","PXD030118"
"1597","0.048","8760","0","PXD030118"
"1598","0.049","8764","0","PXD030118"
"1599","0.05","8782","0","PXD030118"
"1600","0.01","8372","1","PXD030118"
"1601","0.011","8392","1","PXD030118"
"1602","0.012","8397","1","PXD030118"
"1603","0.013","8410","1","PXD030118"
"1604","0.014","8433","1","PXD030118"
"1605","0.015","8453","1","PXD030118"
"1606","0.016","8468","1","PXD030118"
"1607","0.017","8478","1","PXD030118"
"1608","0.018","8511","1","PXD030118"
"1609","0.019","8521","1","PXD030118"
"1610","0.02","8530","1","PXD030118"
"1611","0.021","8553","1","PXD030118"
"1612","0.022","8566","1","PXD030118"
"1613","0.023","8578","1","PXD030118"
"1614","0.024","8591","1","PXD030118"
"1615","0.025","8597","1","PXD030118"
"1616","0.026","8606","1","PXD030118"
"1617","0.027","8612","1","PXD030118"
"1618","0.028","8623","1","PXD030118"
"1619","0.029","8631","1","PXD030118"
"1620","0.03","8645","1","PXD030118"
"1621","0.031","8671","1","PXD030118"
"1622","0.032","8678","1","PXD030118"
"1623","0.033","8699","1","PXD030118"
"1624","0.034","8705","1","PXD030118"
"1625","0.035","8711","1","PXD030118"
"1626","0.036","8720","1","PXD030118"
"1627","0.037","8726","1","PXD030118"
"1628","0.038","8732","1","PXD030118"
"1629","0.039","8742","1","PXD030118"
"1630","0.04","8748","1","PXD030118"
"1631","0.041","8753","1","PXD030118"
"1632","0.042","8756","1","PXD030118"
"1633","0.043","8771","1","PXD030118"
"1634","0.044","8778","1","PXD030118"
"1635","0.045","8785","1","PXD030118"
"1636","0.046","8794","1","PXD030118"
"1637","0.047","8806","1","PXD030118"
"1638","0.048","8811","1","PXD030118"
"1639","0.049","8818","1","PXD030118"
"1640","0.05","8827","1","PXD030118"
