"","Threshold","power_open","dcy_indx","PXID"
"3962","0.035","2551","6","PXD014277"
"3963","0.036","2560","6","PXD014277"
"3964","0.037","2563","6","PXD014277"
"3965","0.038","2564","6","PXD014277"
"3966","0.039","2565","6","PXD014277"
"3967","0.04","2574","6","PXD014277"
"3968","0.041","2576","6","PXD014277"
"3969","0.042","2579","6","PXD014277"
"3970","0.043","2583","6","PXD014277"
"3971","0.044","2595","6","PXD014277"
"3972","0.045","2600","6","PXD014277"
"3973","0.046","2603","6","PXD014277"
"3974","0.047","2604","6","PXD014277"
"3975","0.048","2612","6","PXD014277"
"3976","0.049","2618","6","PXD014277"
"3977","0.05","2630","6","PXD014277"
"3978","0.01","2358","7","PXD014277"
"3979","0.011","2370","7","PXD014277"
"3980","0.012","2376","7","PXD014277"
"3981","0.013","2381","7","PXD014277"
"3982","0.014","2384","7","PXD014277"
"3983","0.015","2410","7","PXD014277"
"3984","0.016","2410","7","PXD014277"
"3985","0.017","2416","7","PXD014277"
"3986","0.018","2422","7","PXD014277"
"3987","0.019","2427","7","PXD014277"
"3988","0.02","2431","7","PXD014277"
"3989","0.021","2434","7","PXD014277"
"3990","0.022","2436","7","PXD014277"
"3991","0.023","2449","7","PXD014277"
"3992","0.024","2450","7","PXD014277"
"3993","0.025","2461","7","PXD014277"
"3994","0.026","2473","7","PXD014277"
"3995","0.027","2491","7","PXD014277"
"3996","0.028","2491","7","PXD014277"
"3997","0.029","2504","7","PXD014277"
"3998","0.03","2517","7","PXD014277"
"3999","0.031","2528","7","PXD014277"
"4000","0.032","2542","7","PXD014277"
"4001","0.033","2564","7","PXD014277"
"4002","0.034","2572","7","PXD014277"
"4003","0.035","2575","7","PXD014277"
"4004","0.036","2577","7","PXD014277"
"4005","0.037","2581","7","PXD014277"
"4006","0.038","2593","7","PXD014277"
"4007","0.039","2606","7","PXD014277"
"4008","0.04","2616","7","PXD014277"
"4009","0.041","2628","7","PXD014277"
"4010","0.042","2628","7","PXD014277"
"4011","0.043","2633","7","PXD014277"
"4012","0.044","2633","7","PXD014277"
"4013","0.045","2635","7","PXD014277"
"4014","0.046","2637","7","PXD014277"
"4015","0.047","2639","7","PXD014277"
"4016","0.048","2641","7","PXD014277"
"4017","0.049","2645","7","PXD014277"
"4018","0.05","2647","7","PXD014277"
"4019","0.01","2293","8","PXD014277"
"4020","0.011","2307","8","PXD014277"
"4021","0.012","2310","8","PXD014277"
"4022","0.013","2322","8","PXD014277"
"4023","0.014","2345","8","PXD014277"
"4024","0.015","2359","8","PXD014277"
"4025","0.016","2386","8","PXD014277"
"4026","0.017","2389","8","PXD014277"
"4027","0.018","2401","8","PXD014277"
"4028","0.019","2431","8","PXD014277"
"4029","0.02","2441","8","PXD014277"
"4030","0.021","2449","8","PXD014277"
"4031","0.022","2475","8","PXD014277"
"4032","0.023","2481","8","PXD014277"
"4033","0.024","2483","8","PXD014277"
"4034","0.025","2490","8","PXD014277"
"4035","0.026","2505","8","PXD014277"
"4036","0.027","2508","8","PXD014277"
"4037","0.028","2508","8","PXD014277"
"4038","0.029","2509","8","PXD014277"
"4039","0.03","2514","8","PXD014277"
"4040","0.031","2517","8","PXD014277"
"4041","0.032","2517","8","PXD014277"
"4042","0.033","2526","8","PXD014277"
"4043","0.034","2534","8","PXD014277"
"4044","0.035","2535","8","PXD014277"
"4045","0.036","2537","8","PXD014277"
"4046","0.037","2545","8","PXD014277"
"4047","0.038","2560","8","PXD014277"
"4048","0.039","2565","8","PXD014277"
"4049","0.04","2565","8","PXD014277"
"4050","0.041","2592","8","PXD014277"
"4051","0.042","2596","8","PXD014277"
"4052","0.043","2598","8","PXD014277"
"4053","0.044","2607","8","PXD014277"
"4054","0.045","2610","8","PXD014277"
"4055","0.046","2618","8","PXD014277"
"4056","0.047","2620","8","PXD014277"
"4057","0.048","2627","8","PXD014277"
"4058","0.049","2627","8","PXD014277"
"4059","0.05","2635","8","PXD014277"
"4060","0.01","2248","9","PXD014277"
"4061","0.011","2252","9","PXD014277"
"4062","0.012","2262","9","PXD014277"
"4063","0.013","2263","9","PXD014277"
"4064","0.014","2291","9","PXD014277"
"4065","0.015","2299","9","PXD014277"
"4066","0.016","2322","9","PXD014277"
"4067","0.017","2328","9","PXD014277"
"4068","0.018","2333","9","PXD014277"
"4069","0.019","2346","9","PXD014277"
"4070","0.02","2359","9","PXD014277"
"4071","0.021","2364","9","PXD014277"
"4072","0.022","2371","9","PXD014277"
"4073","0.023","2372","9","PXD014277"
"4074","0.024","2376","9","PXD014277"
"4075","0.025","2378","9","PXD014277"
"4076","0.026","2387","9","PXD014277"
"4077","0.027","2402","9","PXD014277"
"4078","0.028","2410","9","PXD014277"
"4079","0.029","2411","9","PXD014277"
"4080","0.03","2419","9","PXD014277"
"4081","0.031","2424","9","PXD014277"
"4082","0.032","2429","9","PXD014277"
"4083","0.033","2434","9","PXD014277"
"4084","0.034","2441","9","PXD014277"
"4085","0.035","2443","9","PXD014277"
"4086","0.036","2443","9","PXD014277"
"4087","0.037","2445","9","PXD014277"
"4088","0.038","2446","9","PXD014277"
"4089","0.039","2456","9","PXD014277"
"4090","0.04","2458","9","PXD014277"
"4091","0.041","2464","9","PXD014277"
"4092","0.042","2464","9","PXD014277"
"4093","0.043","2471","9","PXD014277"
"4094","0.044","2479","9","PXD014277"
"4095","0.045","2492","9","PXD014277"
"4096","0.046","2504","9","PXD014277"
"4097","0.047","2504","9","PXD014277"
"4098","0.048","2509","9","PXD014277"
"4099","0.049","2518","9","PXD014277"
"4100","0.05","2523","9","PXD014277"
"4101","0.01","6951","0","PXD016724"
"4102","0.011","7021","0","PXD016724"
"4103","0.012","7067","0","PXD016724"
"4104","0.013","7121","0","PXD016724"
"4105","0.014","7157","0","PXD016724"
"4106","0.015","7183","0","PXD016724"
"4107","0.016","7216","0","PXD016724"
"4108","0.017","7249","0","PXD016724"
"4109","0.018","7296","0","PXD016724"
"4110","0.019","7327","0","PXD016724"
"4111","0.02","7361","0","PXD016724"
"4112","0.021","7398","0","PXD016724"
"4113","0.022","7419","0","PXD016724"
"4114","0.023","7436","0","PXD016724"
"4115","0.024","7461","0","PXD016724"
"4116","0.025","7489","0","PXD016724"
"4117","0.026","7514","0","PXD016724"
"4118","0.027","7528","0","PXD016724"
"4119","0.028","7548","0","PXD016724"
"4120","0.029","7569","0","PXD016724"
"4121","0.03","7591","0","PXD016724"
"4122","0.031","7623","0","PXD016724"
"4123","0.032","7651","0","PXD016724"
"4124","0.033","7681","0","PXD016724"
"4125","0.034","7709","0","PXD016724"
"4126","0.035","7717","0","PXD016724"
"4127","0.036","7748","0","PXD016724"
"4128","0.037","7786","0","PXD016724"
"4129","0.038","7800","0","PXD016724"
"4130","0.039","7822","0","PXD016724"
"4131","0.04","7860","0","PXD016724"
"4132","0.041","7876","0","PXD016724"
"4133","0.042","7893","0","PXD016724"
"4134","0.043","7927","0","PXD016724"
"4135","0.044","7952","0","PXD016724"
"4136","0.045","7964","0","PXD016724"
"4137","0.046","7984","0","PXD016724"
"4138","0.047","8012","0","PXD016724"
"4139","0.048","8024","0","PXD016724"
"4140","0.049","8041","0","PXD016724"
"4141","0.05","8061","0","PXD016724"
"4142","0.01","6938","1","PXD016724"
"4143","0.011","7009","1","PXD016724"
"4144","0.012","7069","1","PXD016724"
"4145","0.013","7120","1","PXD016724"
"4146","0.014","7174","1","PXD016724"
"4147","0.015","7192","1","PXD016724"
"4148","0.016","7233","1","PXD016724"
"4149","0.017","7257","1","PXD016724"
"4150","0.018","7293","1","PXD016724"
"4151","0.019","7320","1","PXD016724"
"4152","0.02","7346","1","PXD016724"
"4153","0.021","7354","1","PXD016724"
"4154","0.022","7396","1","PXD016724"
"4155","0.023","7421","1","PXD016724"
"4156","0.024","7442","1","PXD016724"
"4157","0.025","7494","1","PXD016724"
"4158","0.026","7523","1","PXD016724"
"4159","0.027","7531","1","PXD016724"
"4160","0.028","7561","1","PXD016724"
"4161","0.029","7596","1","PXD016724"
"4162","0.03","7609","1","PXD016724"
"4163","0.031","7635","1","PXD016724"
"4164","0.032","7659","1","PXD016724"
"4165","0.033","7687","1","PXD016724"
"4166","0.034","7712","1","PXD016724"
"4167","0.035","7749","1","PXD016724"
"4168","0.036","7761","1","PXD016724"
"4169","0.037","7811","1","PXD016724"
"4170","0.038","7853","1","PXD016724"
"4171","0.039","7870","1","PXD016724"
"4172","0.04","7880","1","PXD016724"
"4173","0.041","7892","1","PXD016724"
"4174","0.042","7916","1","PXD016724"
"4175","0.043","7925","1","PXD016724"
"4176","0.044","7955","1","PXD016724"
"4177","0.045","7983","1","PXD016724"
"4178","0.046","8007","1","PXD016724"
"4179","0.047","8023","1","PXD016724"
"4180","0.048","8037","1","PXD016724"
"4181","0.049","8056","1","PXD016724"
"4182","0.05","8070","1","PXD016724"
"4183","0.01","6950","2","PXD016724"
"4184","0.011","6980","2","PXD016724"
"4185","0.012","7043","2","PXD016724"
"4186","0.013","7079","2","PXD016724"
"4187","0.014","7117","2","PXD016724"
"4188","0.015","7170","2","PXD016724"
"4189","0.016","7188","2","PXD016724"
"4190","0.017","7216","2","PXD016724"
"4191","0.018","7246","2","PXD016724"
"4192","0.019","7321","2","PXD016724"
"4193","0.02","7340","2","PXD016724"
"4194","0.021","7387","2","PXD016724"
"4195","0.022","7423","2","PXD016724"
"4196","0.023","7445","2","PXD016724"
"4197","0.024","7454","2","PXD016724"
"4198","0.025","7478","2","PXD016724"
"4199","0.026","7497","2","PXD016724"
"4200","0.027","7511","2","PXD016724"
"4201","0.028","7534","2","PXD016724"
"4202","0.029","7558","2","PXD016724"
"4203","0.03","7570","2","PXD016724"
"4204","0.031","7592","2","PXD016724"
"4205","0.032","7620","2","PXD016724"
"4206","0.033","7638","2","PXD016724"
"4207","0.034","7653","2","PXD016724"
"4208","0.035","7671","2","PXD016724"
"4209","0.036","7699","2","PXD016724"
"4210","0.037","7745","2","PXD016724"
"4211","0.038","7780","2","PXD016724"
"4212","0.039","7798","2","PXD016724"
"4213","0.04","7807","2","PXD016724"
"4214","0.041","7817","2","PXD016724"
"4215","0.042","7832","2","PXD016724"
"4216","0.043","7845","2","PXD016724"
"4217","0.044","7869","2","PXD016724"
"4218","0.045","7909","2","PXD016724"
"4219","0.046","7926","2","PXD016724"
"4220","0.047","7945","2","PXD016724"
"4221","0.048","7969","2","PXD016724"
"4222","0.049","7988","2","PXD016724"
"4223","0.05","7997","2","PXD016724"
"4224","0.01","6982","3","PXD016724"
"4225","0.011","7016","3","PXD016724"
"4226","0.012","7037","3","PXD016724"
"4227","0.013","7088","3","PXD016724"
"4228","0.014","7116","3","PXD016724"
"4229","0.015","7146","3","PXD016724"
"4230","0.016","7193","3","PXD016724"
"4231","0.017","7220","3","PXD016724"
"4232","0.018","7243","3","PXD016724"
"4233","0.019","7287","3","PXD016724"
"4234","0.02","7298","3","PXD016724"
"4235","0.021","7336","3","PXD016724"
"4236","0.022","7351","3","PXD016724"
"4237","0.023","7412","3","PXD016724"
"4238","0.024","7433","3","PXD016724"
"4239","0.025","7448","3","PXD016724"
"4240","0.026","7491","3","PXD016724"
"4241","0.027","7520","3","PXD016724"
"4242","0.028","7545","3","PXD016724"
"4243","0.029","7577","3","PXD016724"
"4244","0.03","7585","3","PXD016724"
"4245","0.031","7610","3","PXD016724"
"4246","0.032","7625","3","PXD016724"
"4247","0.033","7645","3","PXD016724"
"4248","0.034","7683","3","PXD016724"
"4249","0.035","7701","3","PXD016724"
"4250","0.036","7711","3","PXD016724"
"4251","0.037","7743","3","PXD016724"
"4252","0.038","7756","3","PXD016724"
"4253","0.039","7802","3","PXD016724"
"4254","0.04","7814","3","PXD016724"
"4255","0.041","7828","3","PXD016724"
"4256","0.042","7852","3","PXD016724"
"4257","0.043","7870","3","PXD016724"
"4258","0.044","7900","3","PXD016724"
"4259","0.045","7920","3","PXD016724"
"4260","0.046","7941","3","PXD016724"
"4261","0.047","7960","3","PXD016724"
"4262","0.048","7980","3","PXD016724"
"4263","0.049","8000","3","PXD016724"
"4264","0.05","8022","3","PXD016724"
"4265","0.01","6938","4","PXD016724"
"4266","0.011","6985","4","PXD016724"
"4267","0.012","7042","4","PXD016724"
"4268","0.013","7088","4","PXD016724"
"4269","0.014","7145","4","PXD016724"
"4270","0.015","7181","4","PXD016724"
"4271","0.016","7210","4","PXD016724"
"4272","0.017","7223","4","PXD016724"
"4273","0.018","7260","4","PXD016724"
"4274","0.019","7287","4","PXD016724"
"4275","0.02","7317","4","PXD016724"
"4276","0.021","7337","4","PXD016724"
"4277","0.022","7381","4","PXD016724"
"4278","0.023","7398","4","PXD016724"
"4279","0.024","7412","4","PXD016724"
"4280","0.025","7460","4","PXD016724"
"4281","0.026","7501","4","PXD016724"
"4282","0.027","7545","4","PXD016724"
"4283","0.028","7573","4","PXD016724"
"4284","0.029","7586","4","PXD016724"
"4285","0.03","7614","4","PXD016724"
"4286","0.031","7657","4","PXD016724"
"4287","0.032","7675","4","PXD016724"
"4288","0.033","7696","4","PXD016724"
"4289","0.034","7720","4","PXD016724"
"4290","0.035","7743","4","PXD016724"
"4291","0.036","7761","4","PXD016724"
"4292","0.037","7780","4","PXD016724"
"4293","0.038","7802","4","PXD016724"
"4294","0.039","7821","4","PXD016724"
"4295","0.04","7838","4","PXD016724"
"4296","0.041","7852","4","PXD016724"
"4297","0.042","7877","4","PXD016724"
"4298","0.043","7899","4","PXD016724"
"4299","0.044","7911","4","PXD016724"
"4300","0.045","7934","4","PXD016724"
"4301","0.046","7963","4","PXD016724"
"4302","0.047","7978","4","PXD016724"
"4303","0.048","8013","4","PXD016724"
"4304","0.049","8025","4","PXD016724"
"4305","0.05","8042","4","PXD016724"
"4306","0.01","6993","5","PXD016724"
"4307","0.011","7043","5","PXD016724"
"4308","0.012","7069","5","PXD016724"
"4309","0.013","7116","5","PXD016724"
"4310","0.014","7153","5","PXD016724"
"4311","0.015","7177","5","PXD016724"
"4312","0.016","7208","5","PXD016724"
"4313","0.017","7220","5","PXD016724"
"4314","0.018","7244","5","PXD016724"
"4315","0.019","7268","5","PXD016724"
"4316","0.02","7304","5","PXD016724"
"4317","0.021","7323","5","PXD016724"
"4318","0.022","7366","5","PXD016724"
"4319","0.023","7436","5","PXD016724"
"4320","0.024","7453","5","PXD016724"
"4321","0.025","7474","5","PXD016724"
"4322","0.026","7530","5","PXD016724"
"4323","0.027","7547","5","PXD016724"
"4324","0.028","7557","5","PXD016724"
"4325","0.029","7573","5","PXD016724"
"4326","0.03","7609","5","PXD016724"
"4327","0.031","7626","5","PXD016724"
"4328","0.032","7648","5","PXD016724"
"4329","0.033","7661","5","PXD016724"
"4330","0.034","7678","5","PXD016724"
"4331","0.035","7709","5","PXD016724"
"4332","0.036","7735","5","PXD016724"
"4333","0.037","7792","5","PXD016724"
"4334","0.038","7819","5","PXD016724"
"4335","0.039","7849","5","PXD016724"
"4336","0.04","7875","5","PXD016724"
"4337","0.041","7893","5","PXD016724"
"4338","0.042","7913","5","PXD016724"
"4339","0.043","7934","5","PXD016724"
"4340","0.044","7944","5","PXD016724"
"4341","0.045","7953","5","PXD016724"
"4342","0.046","7976","5","PXD016724"
"4343","0.047","7996","5","PXD016724"
"4344","0.048","8009","5","PXD016724"
"4345","0.049","8022","5","PXD016724"
"4346","0.05","8038","5","PXD016724"
"4347","0.01","6955","6","PXD016724"
"4348","0.011","6994","6","PXD016724"
"4349","0.012","7060","6","PXD016724"
"4350","0.013","7104","6","PXD016724"
"4351","0.014","7141","6","PXD016724"
"4352","0.015","7210","6","PXD016724"
"4353","0.016","7251","6","PXD016724"
"4354","0.017","7286","6","PXD016724"
"4355","0.018","7331","6","PXD016724"
"4356","0.019","7364","6","PXD016724"
"4357","0.02","7387","6","PXD016724"
"4358","0.021","7413","6","PXD016724"
"4359","0.022","7432","6","PXD016724"
"4360","0.023","7458","6","PXD016724"
"4361","0.024","7494","6","PXD016724"
"4362","0.025","7530","6","PXD016724"
"4363","0.026","7548","6","PXD016724"
"4364","0.027","7572","6","PXD016724"
"4365","0.028","7597","6","PXD016724"
"4366","0.029","7640","6","PXD016724"
"4367","0.03","7658","6","PXD016724"
"4368","0.031","7684","6","PXD016724"
"4369","0.032","7703","6","PXD016724"
"4370","0.033","7714","6","PXD016724"
"4371","0.034","7727","6","PXD016724"
"4372","0.035","7749","6","PXD016724"
"4373","0.036","7766","6","PXD016724"
"4374","0.037","7783","6","PXD016724"
"4375","0.038","7805","6","PXD016724"
"4376","0.039","7823","6","PXD016724"
"4377","0.04","7835","6","PXD016724"
"4378","0.041","7850","6","PXD016724"
"4379","0.042","7872","6","PXD016724"
"4380","0.043","7896","6","PXD016724"
"4381","0.044","7913","6","PXD016724"
"4382","0.045","7921","6","PXD016724"
"4383","0.046","7941","6","PXD016724"
"4384","0.047","7969","6","PXD016724"
"4385","0.048","7991","6","PXD016724"
"4386","0.049","8012","6","PXD016724"
"4387","0.05","8023","6","PXD016724"
"4388","0.01","6923","7","PXD016724"
"4389","0.011","6974","7","PXD016724"
"4390","0.012","7021","7","PXD016724"
"4391","0.013","7103","7","PXD016724"
"4392","0.014","7172","7","PXD016724"
"4393","0.015","7211","7","PXD016724"
"4394","0.016","7251","7","PXD016724"
"4395","0.017","7279","7","PXD016724"
"4396","0.018","7299","7","PXD016724"
"4397","0.019","7339","7","PXD016724"
"4398","0.02","7352","7","PXD016724"
"4399","0.021","7377","7","PXD016724"
"4400","0.022","7399","7","PXD016724"
"4401","0.023","7433","7","PXD016724"
"4402","0.024","7473","7","PXD016724"
"4403","0.025","7508","7","PXD016724"
"4404","0.026","7528","7","PXD016724"
"4405","0.027","7542","7","PXD016724"
"4406","0.028","7565","7","PXD016724"
"4407","0.029","7580","7","PXD016724"
"4408","0.03","7598","7","PXD016724"
"4409","0.031","7625","7","PXD016724"
"4410","0.032","7628","7","PXD016724"
"4411","0.033","7655","7","PXD016724"
"4412","0.034","7670","7","PXD016724"
"4413","0.035","7683","7","PXD016724"
"4414","0.036","7717","7","PXD016724"
"4415","0.037","7725","7","PXD016724"
"4416","0.038","7728","7","PXD016724"
"4417","0.039","7752","7","PXD016724"
"4418","0.04","7783","7","PXD016724"
"4419","0.041","7804","7","PXD016724"
"4420","0.042","7820","7","PXD016724"
"4421","0.043","7842","7","PXD016724"
"4422","0.044","7876","7","PXD016724"
"4423","0.045","7894","7","PXD016724"
"4424","0.046","7919","7","PXD016724"
"4425","0.047","7949","7","PXD016724"
"4426","0.048","7962","7","PXD016724"
"4427","0.049","7990","7","PXD016724"
"4428","0.05","7996","7","PXD016724"
"4429","0.01","6988","8","PXD016724"
"4430","0.011","7036","8","PXD016724"
"4431","0.012","7055","8","PXD016724"
"4432","0.013","7098","8","PXD016724"
"4433","0.014","7153","8","PXD016724"
"4434","0.015","7171","8","PXD016724"
"4435","0.016","7213","8","PXD016724"
"4436","0.017","7243","8","PXD016724"
"4437","0.018","7295","8","PXD016724"
"4438","0.019","7318","8","PXD016724"
"4439","0.02","7334","8","PXD016724"
"4440","0.021","7358","8","PXD016724"
"4441","0.022","7387","8","PXD016724"
"4442","0.023","7444","8","PXD016724"
"4443","0.024","7475","8","PXD016724"
"4444","0.025","7494","8","PXD016724"
"4445","0.026","7516","8","PXD016724"
"4446","0.027","7549","8","PXD016724"
"4447","0.028","7590","8","PXD016724"
"4448","0.029","7603","8","PXD016724"
"4449","0.03","7636","8","PXD016724"
"4450","0.031","7648","8","PXD016724"
"4451","0.032","7674","8","PXD016724"
"4452","0.033","7692","8","PXD016724"
"4453","0.034","7713","8","PXD016724"
"4454","0.035","7726","8","PXD016724"
"4455","0.036","7745","8","PXD016724"
"4456","0.037","7771","8","PXD016724"
"4457","0.038","7782","8","PXD016724"
"4458","0.039","7798","8","PXD016724"
"4459","0.04","7830","8","PXD016724"
"4460","0.041","7835","8","PXD016724"
"4461","0.042","7846","8","PXD016724"
"4462","0.043","7864","8","PXD016724"
"4463","0.044","7889","8","PXD016724"
"4464","0.045","7918","8","PXD016724"
"4465","0.046","7938","8","PXD016724"
"4466","0.047","7952","8","PXD016724"
"4467","0.048","7953","8","PXD016724"
"4468","0.049","7986","8","PXD016724"
"4469","0.05","8000","8","PXD016724"
"4470","0.01","6908","9","PXD016724"
"4471","0.011","6972","9","PXD016724"
"4472","0.012","7007","9","PXD016724"
"4473","0.013","7042","9","PXD016724"
"4474","0.014","7106","9","PXD016724"
"4475","0.015","7150","9","PXD016724"
"4476","0.016","7188","9","PXD016724"
"4477","0.017","7216","9","PXD016724"
"4478","0.018","7259","9","PXD016724"
"4479","0.019","7294","9","PXD016724"
"4480","0.02","7330","9","PXD016724"
"4481","0.021","7373","9","PXD016724"
"4482","0.022","7418","9","PXD016724"
"4483","0.023","7426","9","PXD016724"
"4484","0.024","7441","9","PXD016724"
"4485","0.025","7475","9","PXD016724"
"4486","0.026","7500","9","PXD016724"
"4487","0.027","7521","9","PXD016724"
"4488","0.028","7543","9","PXD016724"
"4489","0.029","7580","9","PXD016724"
"4490","0.03","7608","9","PXD016724"
"4491","0.031","7625","9","PXD016724"
"4492","0.032","7662","9","PXD016724"
"4493","0.033","7688","9","PXD016724"
"4494","0.034","7713","9","PXD016724"
"4495","0.035","7733","9","PXD016724"
"4496","0.036","7752","9","PXD016724"
"4497","0.037","7769","9","PXD016724"
"4498","0.038","7785","9","PXD016724"
"4499","0.039","7824","9","PXD016724"
"4500","0.04","7841","9","PXD016724"
"4501","0.041","7857","9","PXD016724"
"4502","0.042","7890","9","PXD016724"
"4503","0.043","7907","9","PXD016724"
"4504","0.044","7922","9","PXD016724"
"4505","0.045","7947","9","PXD016724"
"4506","0.046","7997","9","PXD016724"
"4507","0.047","8008","9","PXD016724"
"4508","0.048","8027","9","PXD016724"
"4509","0.049","8035","9","PXD016724"
"4510","0.05","8050","9","PXD016724"
"4511","0.01","2060","0","PXD019186"
"4512","0.011","2125","0","PXD019186"
"4513","0.012","2173","0","PXD019186"
"4514","0.013","2173","0","PXD019186"
"4515","0.014","2180","0","PXD019186"
"4516","0.015","2216","0","PXD019186"
"4517","0.016","2233","0","PXD019186"
"4518","0.017","2248","0","PXD019186"
"4519","0.018","2262","0","PXD019186"
"4520","0.019","2276","0","PXD019186"
"4521","0.02","2311","0","PXD019186"
"4522","0.021","2335","0","PXD019186"
"4523","0.022","2337","0","PXD019186"
"4524","0.023","2347","0","PXD019186"
"4525","0.024","2377","0","PXD019186"
"4526","0.025","2389","0","PXD019186"
"4527","0.026","2428","0","PXD019186"
"4528","0.027","2435","0","PXD019186"
"4529","0.028","2446","0","PXD019186"
"4530","0.029","2452","0","PXD019186"
"4531","0.03","2452","0","PXD019186"
"4532","0.031","2459","0","PXD019186"
"4533","0.032","2479","0","PXD019186"
"4534","0.033","2491","0","PXD019186"
"4535","0.034","2495","0","PXD019186"
"4536","0.035","2511","0","PXD019186"
"4537","0.036","2516","0","PXD019186"
"4538","0.037","2534","0","PXD019186"
"4539","0.038","2548","0","PXD019186"
"4540","0.039","2573","0","PXD019186"
"4541","0.04","2589","0","PXD019186"
"4542","0.041","2594","0","PXD019186"
"4543","0.042","2598","0","PXD019186"
"4544","0.043","2606","0","PXD019186"
"4545","0.044","2634","0","PXD019186"
"4546","0.045","2646","0","PXD019186"
"4547","0.046","2654","0","PXD019186"
"4548","0.047","2664","0","PXD019186"
"4549","0.048","2670","0","PXD019186"
"4550","0.049","2671","0","PXD019186"
"4551","0.05","2674","0","PXD019186"
"4552","0.01","2239","1","PXD019186"
"4553","0.011","2258","1","PXD019186"
"4554","0.012","2271","1","PXD019186"
"4555","0.013","2301","1","PXD019186"
"4556","0.014","2309","1","PXD019186"
"4557","0.015","2317","1","PXD019186"
"4558","0.016","2333","1","PXD019186"
"4559","0.017","2344","1","PXD019186"
"4560","0.018","2348","1","PXD019186"
"4561","0.019","2395","1","PXD019186"
"4562","0.02","2407","1","PXD019186"
"4563","0.021","2423","1","PXD019186"
"4564","0.022","2429","1","PXD019186"
"4565","0.023","2456","1","PXD019186"
"4566","0.024","2478","1","PXD019186"
"4567","0.025","2493","1","PXD019186"
"4568","0.026","2503","1","PXD019186"
"4569","0.027","2513","1","PXD019186"
"4570","0.028","2540","1","PXD019186"
"4571","0.029","2561","1","PXD019186"
"4572","0.03","2588","1","PXD019186"
"4573","0.031","2601","1","PXD019186"
"4574","0.032","2608","1","PXD019186"
"4575","0.033","2613","1","PXD019186"
"4576","0.034","2632","1","PXD019186"
"4577","0.035","2648","1","PXD019186"
"4578","0.036","2655","1","PXD019186"
"4579","0.037","2664","1","PXD019186"
"4580","0.038","2672","1","PXD019186"
"4581","0.039","2679","1","PXD019186"
"4582","0.04","2701","1","PXD019186"
"4583","0.041","2706","1","PXD019186"
"4584","0.042","2714","1","PXD019186"
"4585","0.043","2723","1","PXD019186"
"4586","0.044","2740","1","PXD019186"
"4587","0.045","2745","1","PXD019186"
"4588","0.046","2752","1","PXD019186"
"4589","0.047","2756","1","PXD019186"
"4590","0.048","2767","1","PXD019186"
"4591","0.049","2779","1","PXD019186"
"4592","0.05","2801","1","PXD019186"
"4593","0.01","2322","2","PXD019186"
"4594","0.011","2380","2","PXD019186"
"4595","0.012","2396","2","PXD019186"
"4596","0.013","2424","2","PXD019186"
"4597","0.014","2432","2","PXD019186"
"4598","0.015","2439","2","PXD019186"
"4599","0.016","2464","2","PXD019186"
"4600","0.017","2476","2","PXD019186"
"4601","0.018","2478","2","PXD019186"
"4602","0.019","2504","2","PXD019186"
"4603","0.02","2515","2","PXD019186"
"4604","0.021","2525","2","PXD019186"
"4605","0.022","2530","2","PXD019186"
"4606","0.023","2540","2","PXD019186"
"4607","0.024","2550","2","PXD019186"
"4608","0.025","2565","2","PXD019186"
"4609","0.026","2570","2","PXD019186"
"4610","0.027","2579","2","PXD019186"
"4611","0.028","2595","2","PXD019186"
"4612","0.029","2612","2","PXD019186"
"4613","0.03","2618","2","PXD019186"
"4614","0.031","2641","2","PXD019186"
"4615","0.032","2649","2","PXD019186"
"4616","0.033","2653","2","PXD019186"
"4617","0.034","2669","2","PXD019186"
"4618","0.035","2680","2","PXD019186"
"4619","0.036","2685","2","PXD019186"
"4620","0.037","2688","2","PXD019186"
"4621","0.038","2698","2","PXD019186"
"4622","0.039","2718","2","PXD019186"
"4623","0.04","2726","2","PXD019186"
"4624","0.041","2733","2","PXD019186"
"4625","0.042","2733","2","PXD019186"
"4626","0.043","2745","2","PXD019186"
"4627","0.044","2757","2","PXD019186"
"4628","0.045","2769","2","PXD019186"
"4629","0.046","2785","2","PXD019186"
"4630","0.047","2795","2","PXD019186"
"4631","0.048","2800","2","PXD019186"
"4632","0.049","2818","2","PXD019186"
"4633","0.05","2827","2","PXD019186"
"4634","0.01","2075","3","PXD019186"
"4635","0.011","2136","3","PXD019186"
"4636","0.012","2138","3","PXD019186"
"4637","0.013","2154","3","PXD019186"
"4638","0.014","2165","3","PXD019186"
"4639","0.015","2176","3","PXD019186"
"4640","0.016","2197","3","PXD019186"
"4641","0.017","2197","3","PXD019186"
"4642","0.018","2226","3","PXD019186"
"4643","0.019","2229","3","PXD019186"
"4644","0.02","2256","3","PXD019186"
"4645","0.021","2264","3","PXD019186"
"4646","0.022","2283","3","PXD019186"
"4647","0.023","2305","3","PXD019186"
"4648","0.024","2335","3","PXD019186"
"4649","0.025","2353","3","PXD019186"
"4650","0.026","2381","3","PXD019186"
"4651","0.027","2384","3","PXD019186"
"4652","0.028","2419","3","PXD019186"
"4653","0.029","2423","3","PXD019186"
"4654","0.03","2426","3","PXD019186"
"4655","0.031","2433","3","PXD019186"
"4656","0.032","2445","3","PXD019186"
"4657","0.033","2479","3","PXD019186"
"4658","0.034","2515","3","PXD019186"
"4659","0.035","2546","3","PXD019186"
