"","Threshold","power_narrow","dcy_indx","PXID"
"4180","0.048","5658","1","PXD016724"
"4181","0.049","5675","1","PXD016724"
"4182","0.05","5691","1","PXD016724"
"4183","0.01","4919","2","PXD016724"
"4184","0.011","4947","2","PXD016724"
"4185","0.012","5005","2","PXD016724"
"4186","0.013","5017","2","PXD016724"
"4187","0.014","5084","2","PXD016724"
"4188","0.015","5116","2","PXD016724"
"4189","0.016","5141","2","PXD016724"
"4190","0.017","5179","2","PXD016724"
"4191","0.018","5198","2","PXD016724"
"4192","0.019","5227","2","PXD016724"
"4193","0.02","5250","2","PXD016724"
"4194","0.021","5269","2","PXD016724"
"4195","0.022","5294","2","PXD016724"
"4196","0.023","5309","2","PXD016724"
"4197","0.024","5328","2","PXD016724"
"4198","0.025","5349","2","PXD016724"
"4199","0.026","5365","2","PXD016724"
"4200","0.027","5386","2","PXD016724"
"4201","0.028","5394","2","PXD016724"
"4202","0.029","5419","2","PXD016724"
"4203","0.03","5430","2","PXD016724"
"4204","0.031","5442","2","PXD016724"
"4205","0.032","5477","2","PXD016724"
"4206","0.033","5486","2","PXD016724"
"4207","0.034","5491","2","PXD016724"
"4208","0.035","5503","2","PXD016724"
"4209","0.036","5541","2","PXD016724"
"4210","0.037","5550","2","PXD016724"
"4211","0.038","5555","2","PXD016724"
"4212","0.039","5563","2","PXD016724"
"4213","0.04","5573","2","PXD016724"
"4214","0.041","5593","2","PXD016724"
"4215","0.042","5599","2","PXD016724"
"4216","0.043","5611","2","PXD016724"
"4217","0.044","5622","2","PXD016724"
"4218","0.045","5642","2","PXD016724"
"4219","0.046","5655","2","PXD016724"
"4220","0.047","5668","2","PXD016724"
"4221","0.048","5675","2","PXD016724"
"4222","0.049","5694","2","PXD016724"
"4223","0.05","5708","2","PXD016724"
"4224","0.01","4775","3","PXD016724"
"4225","0.011","4863","3","PXD016724"
"4226","0.012","4905","3","PXD016724"
"4227","0.013","4916","3","PXD016724"
"4228","0.014","4988","3","PXD016724"
"4229","0.015","5037","3","PXD016724"
"4230","0.016","5047","3","PXD016724"
"4231","0.017","5096","3","PXD016724"
"4232","0.018","5136","3","PXD016724"
"4233","0.019","5160","3","PXD016724"
"4234","0.02","5204","3","PXD016724"
"4235","0.021","5243","3","PXD016724"
"4236","0.022","5278","3","PXD016724"
"4237","0.023","5307","3","PXD016724"
"4238","0.024","5329","3","PXD016724"
"4239","0.025","5333","3","PXD016724"
"4240","0.026","5364","3","PXD016724"
"4241","0.027","5375","3","PXD016724"
"4242","0.028","5409","3","PXD016724"
"4243","0.029","5437","3","PXD016724"
"4244","0.03","5458","3","PXD016724"
"4245","0.031","5469","3","PXD016724"
"4246","0.032","5478","3","PXD016724"
"4247","0.033","5483","3","PXD016724"
"4248","0.034","5502","3","PXD016724"
"4249","0.035","5516","3","PXD016724"
"4250","0.036","5559","3","PXD016724"
"4251","0.037","5573","3","PXD016724"
"4252","0.038","5584","3","PXD016724"
"4253","0.039","5611","3","PXD016724"
"4254","0.04","5619","3","PXD016724"
"4255","0.041","5645","3","PXD016724"
"4256","0.042","5661","3","PXD016724"
"4257","0.043","5679","3","PXD016724"
"4258","0.044","5682","3","PXD016724"
"4259","0.045","5689","3","PXD016724"
"4260","0.046","5720","3","PXD016724"
"4261","0.047","5725","3","PXD016724"
"4262","0.048","5753","3","PXD016724"
"4263","0.049","5758","3","PXD016724"
"4264","0.05","5771","3","PXD016724"
"4265","0.01","4878","4","PXD016724"
"4266","0.011","4923","4","PXD016724"
"4267","0.012","4949","4","PXD016724"
"4268","0.013","4971","4","PXD016724"
"4269","0.014","5037","4","PXD016724"
"4270","0.015","5078","4","PXD016724"
"4271","0.016","5093","4","PXD016724"
"4272","0.017","5137","4","PXD016724"
"4273","0.018","5153","4","PXD016724"
"4274","0.019","5175","4","PXD016724"
"4275","0.02","5210","4","PXD016724"
"4276","0.021","5219","4","PXD016724"
"4277","0.022","5243","4","PXD016724"
"4278","0.023","5265","4","PXD016724"
"4279","0.024","5298","4","PXD016724"
"4280","0.025","5321","4","PXD016724"
"4281","0.026","5330","4","PXD016724"
"4282","0.027","5350","4","PXD016724"
"4283","0.028","5361","4","PXD016724"
"4284","0.029","5371","4","PXD016724"
"4285","0.03","5388","4","PXD016724"
"4286","0.031","5423","4","PXD016724"
"4287","0.032","5449","4","PXD016724"
"4288","0.033","5466","4","PXD016724"
"4289","0.034","5483","4","PXD016724"
"4290","0.035","5501","4","PXD016724"
"4291","0.036","5520","4","PXD016724"
"4292","0.037","5537","4","PXD016724"
"4293","0.038","5540","4","PXD016724"
"4294","0.039","5565","4","PXD016724"
"4295","0.04","5591","4","PXD016724"
"4296","0.041","5617","4","PXD016724"
"4297","0.042","5639","4","PXD016724"
"4298","0.043","5646","4","PXD016724"
"4299","0.044","5674","4","PXD016724"
"4300","0.045","5695","4","PXD016724"
"4301","0.046","5707","4","PXD016724"
"4302","0.047","5711","4","PXD016724"
"4303","0.048","5722","4","PXD016724"
"4304","0.049","5734","4","PXD016724"
"4305","0.05","5737","4","PXD016724"
"4306","0.01","5020","5","PXD016724"
"4307","0.011","5045","5","PXD016724"
"4308","0.012","5078","5","PXD016724"
"4309","0.013","5117","5","PXD016724"
"4310","0.014","5170","5","PXD016724"
"4311","0.015","5180","5","PXD016724"
"4312","0.016","5221","5","PXD016724"
"4313","0.017","5262","5","PXD016724"
"4314","0.018","5285","5","PXD016724"
"4315","0.019","5302","5","PXD016724"
"4316","0.02","5333","5","PXD016724"
"4317","0.021","5344","5","PXD016724"
"4318","0.022","5378","5","PXD016724"
"4319","0.023","5405","5","PXD016724"
"4320","0.024","5427","5","PXD016724"
"4321","0.025","5437","5","PXD016724"
"4322","0.026","5451","5","PXD016724"
"4323","0.027","5456","5","PXD016724"
"4324","0.028","5473","5","PXD016724"
"4325","0.029","5493","5","PXD016724"
"4326","0.03","5500","5","PXD016724"
"4327","0.031","5517","5","PXD016724"
"4328","0.032","5520","5","PXD016724"
"4329","0.033","5551","5","PXD016724"
"4330","0.034","5572","5","PXD016724"
"4331","0.035","5576","5","PXD016724"
"4332","0.036","5586","5","PXD016724"
"4333","0.037","5603","5","PXD016724"
"4334","0.038","5619","5","PXD016724"
"4335","0.039","5626","5","PXD016724"
"4336","0.04","5633","5","PXD016724"
"4337","0.041","5653","5","PXD016724"
"4338","0.042","5661","5","PXD016724"
"4339","0.043","5678","5","PXD016724"
"4340","0.044","5690","5","PXD016724"
"4341","0.045","5695","5","PXD016724"
"4342","0.046","5699","5","PXD016724"
"4343","0.047","5732","5","PXD016724"
"4344","0.048","5744","5","PXD016724"
"4345","0.049","5750","5","PXD016724"
"4346","0.05","5756","5","PXD016724"
"4347","0.01","4866","6","PXD016724"
"4348","0.011","4945","6","PXD016724"
"4349","0.012","4961","6","PXD016724"
"4350","0.013","4993","6","PXD016724"
"4351","0.014","5027","6","PXD016724"
"4352","0.015","5039","6","PXD016724"
"4353","0.016","5108","6","PXD016724"
"4354","0.017","5145","6","PXD016724"
"4355","0.018","5152","6","PXD016724"
"4356","0.019","5189","6","PXD016724"
"4357","0.02","5236","6","PXD016724"
"4358","0.021","5266","6","PXD016724"
"4359","0.022","5292","6","PXD016724"
"4360","0.023","5311","6","PXD016724"
"4361","0.024","5335","6","PXD016724"
"4362","0.025","5352","6","PXD016724"
"4363","0.026","5377","6","PXD016724"
"4364","0.027","5417","6","PXD016724"
"4365","0.028","5435","6","PXD016724"
"4366","0.029","5451","6","PXD016724"
"4367","0.03","5474","6","PXD016724"
"4368","0.031","5494","6","PXD016724"
"4369","0.032","5527","6","PXD016724"
"4370","0.033","5538","6","PXD016724"
"4371","0.034","5554","6","PXD016724"
"4372","0.035","5562","6","PXD016724"
"4373","0.036","5568","6","PXD016724"
"4374","0.037","5575","6","PXD016724"
"4375","0.038","5586","6","PXD016724"
"4376","0.039","5596","6","PXD016724"
"4377","0.04","5608","6","PXD016724"
"4378","0.041","5625","6","PXD016724"
"4379","0.042","5637","6","PXD016724"
"4380","0.043","5664","6","PXD016724"
"4381","0.044","5674","6","PXD016724"
"4382","0.045","5703","6","PXD016724"
"4383","0.046","5714","6","PXD016724"
"4384","0.047","5718","6","PXD016724"
"4385","0.048","5733","6","PXD016724"
"4386","0.049","5742","6","PXD016724"
"4387","0.05","5751","6","PXD016724"
"4388","0.01","4739","7","PXD016724"
"4389","0.011","4753","7","PXD016724"
"4390","0.012","4766","7","PXD016724"
"4391","0.013","4830","7","PXD016724"
"4392","0.014","4859","7","PXD016724"
"4393","0.015","4903","7","PXD016724"
"4394","0.016","4945","7","PXD016724"
"4395","0.017","4983","7","PXD016724"
"4396","0.018","5060","7","PXD016724"
"4397","0.019","5072","7","PXD016724"
"4398","0.02","5124","7","PXD016724"
"4399","0.021","5140","7","PXD016724"
"4400","0.022","5159","7","PXD016724"
"4401","0.023","5181","7","PXD016724"
"4402","0.024","5196","7","PXD016724"
"4403","0.025","5243","7","PXD016724"
"4404","0.026","5249","7","PXD016724"
"4405","0.027","5263","7","PXD016724"
"4406","0.028","5292","7","PXD016724"
"4407","0.029","5321","7","PXD016724"
"4408","0.03","5346","7","PXD016724"
"4409","0.031","5356","7","PXD016724"
"4410","0.032","5375","7","PXD016724"
"4411","0.033","5410","7","PXD016724"
"4412","0.034","5421","7","PXD016724"
"4413","0.035","5460","7","PXD016724"
"4414","0.036","5462","7","PXD016724"
"4415","0.037","5470","7","PXD016724"
"4416","0.038","5488","7","PXD016724"
"4417","0.039","5502","7","PXD016724"
"4418","0.04","5525","7","PXD016724"
"4419","0.041","5539","7","PXD016724"
"4420","0.042","5552","7","PXD016724"
"4421","0.043","5573","7","PXD016724"
"4422","0.044","5586","7","PXD016724"
"4423","0.045","5611","7","PXD016724"
"4424","0.046","5623","7","PXD016724"
"4425","0.047","5630","7","PXD016724"
"4426","0.048","5654","7","PXD016724"
"4427","0.049","5659","7","PXD016724"
"4428","0.05","5679","7","PXD016724"
"4429","0.01","4972","8","PXD016724"
"4430","0.011","5028","8","PXD016724"
"4431","0.012","5057","8","PXD016724"
"4432","0.013","5081","8","PXD016724"
"4433","0.014","5103","8","PXD016724"
"4434","0.015","5122","8","PXD016724"
"4435","0.016","5165","8","PXD016724"
"4436","0.017","5188","8","PXD016724"
"4437","0.018","5205","8","PXD016724"
"4438","0.019","5234","8","PXD016724"
"4439","0.02","5245","8","PXD016724"
"4440","0.021","5261","8","PXD016724"
"4441","0.022","5276","8","PXD016724"
"4442","0.023","5288","8","PXD016724"
"4443","0.024","5297","8","PXD016724"
"4444","0.025","5345","8","PXD016724"
"4445","0.026","5351","8","PXD016724"
"4446","0.027","5372","8","PXD016724"
"4447","0.028","5375","8","PXD016724"
"4448","0.029","5404","8","PXD016724"
"4449","0.03","5445","8","PXD016724"
"4450","0.031","5465","8","PXD016724"
"4451","0.032","5479","8","PXD016724"
"4452","0.033","5519","8","PXD016724"
"4453","0.034","5533","8","PXD016724"
"4454","0.035","5544","8","PXD016724"
"4455","0.036","5553","8","PXD016724"
"4456","0.037","5564","8","PXD016724"
"4457","0.038","5587","8","PXD016724"
"4458","0.039","5603","8","PXD016724"
"4459","0.04","5632","8","PXD016724"
"4460","0.041","5640","8","PXD016724"
"4461","0.042","5661","8","PXD016724"
"4462","0.043","5669","8","PXD016724"
"4463","0.044","5673","8","PXD016724"
"4464","0.045","5678","8","PXD016724"
"4465","0.046","5696","8","PXD016724"
"4466","0.047","5712","8","PXD016724"
"4467","0.048","5721","8","PXD016724"
"4468","0.049","5735","8","PXD016724"
"4469","0.05","5750","8","PXD016724"
"4470","0.01","4923","9","PXD016724"
"4471","0.011","5003","9","PXD016724"
"4472","0.012","5021","9","PXD016724"
"4473","0.013","5040","9","PXD016724"
"4474","0.014","5063","9","PXD016724"
"4475","0.015","5084","9","PXD016724"
"4476","0.016","5103","9","PXD016724"
"4477","0.017","5143","9","PXD016724"
"4478","0.018","5152","9","PXD016724"
"4479","0.019","5170","9","PXD016724"
"4480","0.02","5194","9","PXD016724"
"4481","0.021","5229","9","PXD016724"
"4482","0.022","5251","9","PXD016724"
"4483","0.023","5268","9","PXD016724"
"4484","0.024","5286","9","PXD016724"
"4485","0.025","5339","9","PXD016724"
"4486","0.026","5343","9","PXD016724"
"4487","0.027","5362","9","PXD016724"
"4488","0.028","5389","9","PXD016724"
"4489","0.029","5402","9","PXD016724"
"4490","0.03","5423","9","PXD016724"
"4491","0.031","5431","9","PXD016724"
"4492","0.032","5442","9","PXD016724"
"4493","0.033","5469","9","PXD016724"
"4494","0.034","5484","9","PXD016724"
"4495","0.035","5503","9","PXD016724"
"4496","0.036","5524","9","PXD016724"
"4497","0.037","5531","9","PXD016724"
"4498","0.038","5542","9","PXD016724"
"4499","0.039","5553","9","PXD016724"
"4500","0.04","5559","9","PXD016724"
"4501","0.041","5570","9","PXD016724"
"4502","0.042","5588","9","PXD016724"
"4503","0.043","5622","9","PXD016724"
"4504","0.044","5640","9","PXD016724"
"4505","0.045","5653","9","PXD016724"
"4506","0.046","5675","9","PXD016724"
"4507","0.047","5685","9","PXD016724"
"4508","0.048","5704","9","PXD016724"
"4509","0.049","5711","9","PXD016724"
"4510","0.05","5743","9","PXD016724"
"4511","0.01","1076","0","PXD019186"
"4512","0.011","1093","0","PXD019186"
"4513","0.012","1094","0","PXD019186"
"4514","0.013","1121","0","PXD019186"
"4515","0.014","1129","0","PXD019186"
"4516","0.015","1129","0","PXD019186"
"4517","0.016","1130","0","PXD019186"
"4518","0.017","1130","0","PXD019186"
"4519","0.018","1130","0","PXD019186"
"4520","0.019","1133","0","PXD019186"
"4521","0.02","1139","0","PXD019186"
"4522","0.021","1152","0","PXD019186"
"4523","0.022","1167","0","PXD019186"
"4524","0.023","1187","0","PXD019186"
"4525","0.024","1209","0","PXD019186"
"4526","0.025","1220","0","PXD019186"
"4527","0.026","1223","0","PXD019186"
"4528","0.027","1237","0","PXD019186"
"4529","0.028","1254","0","PXD019186"
"4530","0.029","1255","0","PXD019186"
"4531","0.03","1269","0","PXD019186"
"4532","0.031","1282","0","PXD019186"
"4533","0.032","1285","0","PXD019186"
"4534","0.033","1288","0","PXD019186"
"4535","0.034","1288","0","PXD019186"
"4536","0.035","1290","0","PXD019186"
"4537","0.036","1296","0","PXD019186"
"4538","0.037","1299","0","PXD019186"
"4539","0.038","1300","0","PXD019186"
"4540","0.039","1300","0","PXD019186"
"4541","0.04","1304","0","PXD019186"
"4542","0.041","1304","0","PXD019186"
"4543","0.042","1344","0","PXD019186"
"4544","0.043","1354","0","PXD019186"
"4545","0.044","1360","0","PXD019186"
"4546","0.045","1380","0","PXD019186"
"4547","0.046","1395","0","PXD019186"
"4548","0.047","1397","0","PXD019186"
"4549","0.048","1400","0","PXD019186"
"4550","0.049","1405","0","PXD019186"
"4551","0.05","1405","0","PXD019186"
"4552","0.01","1193","1","PXD019186"
"4553","0.011","1196","1","PXD019186"
"4554","0.012","1196","1","PXD019186"
"4555","0.013","1198","1","PXD019186"
"4556","0.014","1207","1","PXD019186"
"4557","0.015","1260","1","PXD019186"
"4558","0.016","1267","1","PXD019186"
"4559","0.017","1267","1","PXD019186"
"4560","0.018","1287","1","PXD019186"
"4561","0.019","1288","1","PXD019186"
"4562","0.02","1318","1","PXD019186"
"4563","0.021","1334","1","PXD019186"
"4564","0.022","1344","1","PXD019186"
"4565","0.023","1349","1","PXD019186"
"4566","0.024","1351","1","PXD019186"
"4567","0.025","1365","1","PXD019186"
"4568","0.026","1392","1","PXD019186"
"4569","0.027","1392","1","PXD019186"
"4570","0.028","1392","1","PXD019186"
"4571","0.029","1401","1","PXD019186"
"4572","0.03","1406","1","PXD019186"
"4573","0.031","1410","1","PXD019186"
"4574","0.032","1417","1","PXD019186"
"4575","0.033","1428","1","PXD019186"
"4576","0.034","1433","1","PXD019186"
"4577","0.035","1435","1","PXD019186"
"4578","0.036","1436","1","PXD019186"
"4579","0.037","1437","1","PXD019186"
"4580","0.038","1440","1","PXD019186"
"4581","0.039","1453","1","PXD019186"
"4582","0.04","1463","1","PXD019186"
"4583","0.041","1473","1","PXD019186"
"4584","0.042","1478","1","PXD019186"
"4585","0.043","1479","1","PXD019186"
"4586","0.044","1486","1","PXD019186"
"4587","0.045","1486","1","PXD019186"
"4588","0.046","1494","1","PXD019186"
"4589","0.047","1498","1","PXD019186"
"4590","0.048","1499","1","PXD019186"
"4591","0.049","1504","1","PXD019186"
"4592","0.05","1506","1","PXD019186"
"4593","0.01","1004","2","PXD019186"
"4594","0.011","1005","2","PXD019186"
"4595","0.012","1008","2","PXD019186"
"4596","0.013","1021","2","PXD019186"
"4597","0.014","1033","2","PXD019186"
"4598","0.015","1045","2","PXD019186"
"4599","0.016","1055","2","PXD019186"
"4600","0.017","1071","2","PXD019186"
"4601","0.018","1083","2","PXD019186"
"4602","0.019","1087","2","PXD019186"
"4603","0.02","1088","2","PXD019186"
"4604","0.021","1100","2","PXD019186"
"4605","0.022","1103","2","PXD019186"
"4606","0.023","1105","2","PXD019186"
"4607","0.024","1130","2","PXD019186"
"4608","0.025","1166","2","PXD019186"
"4609","0.026","1223","2","PXD019186"
"4610","0.027","1239","2","PXD019186"
"4611","0.028","1262","2","PXD019186"
"4612","0.029","1263","2","PXD019186"
"4613","0.03","1275","2","PXD019186"
"4614","0.031","1280","2","PXD019186"
"4615","0.032","1285","2","PXD019186"
"4616","0.033","1292","2","PXD019186"
"4617","0.034","1297","2","PXD019186"
"4618","0.035","1299","2","PXD019186"
"4619","0.036","1343","2","PXD019186"
"4620","0.037","1343","2","PXD019186"
"4621","0.038","1347","2","PXD019186"
"4622","0.039","1362","2","PXD019186"
"4623","0.04","1362","2","PXD019186"
"4624","0.041","1374","2","PXD019186"
"4625","0.042","1376","2","PXD019186"
"4626","0.043","1382","2","PXD019186"
"4627","0.044","1393","2","PXD019186"
"4628","0.045","1426","2","PXD019186"
"4629","0.046","1426","2","PXD019186"
"4630","0.047","1434","2","PXD019186"
"4631","0.048","1442","2","PXD019186"
"4632","0.049","1445","2","PXD019186"
"4633","0.05","1463","2","PXD019186"
"4634","0.01","1142","3","PXD019186"
"4635","0.011","1143","3","PXD019186"
"4636","0.012","1144","3","PXD019186"
"4637","0.013","1158","3","PXD019186"
"4638","0.014","1180","3","PXD019186"
"4639","0.015","1186","3","PXD019186"
"4640","0.016","1196","3","PXD019186"
"4641","0.017","1213","3","PXD019186"
"4642","0.018","1229","3","PXD019186"
"4643","0.019","1230","3","PXD019186"
"4644","0.02","1243","3","PXD019186"
"4645","0.021","1253","3","PXD019186"
"4646","0.022","1254","3","PXD019186"
"4647","0.023","1263","3","PXD019186"
"4648","0.024","1270","3","PXD019186"
"4649","0.025","1303","3","PXD019186"
"4650","0.026","1303","3","PXD019186"
"4651","0.027","1303","3","PXD019186"
"4652","0.028","1306","3","PXD019186"
"4653","0.029","1321","3","PXD019186"
"4654","0.03","1324","3","PXD019186"
"4655","0.031","1331","3","PXD019186"
"4656","0.032","1344","3","PXD019186"
"4657","0.033","1354","3","PXD019186"
"4658","0.034","1359","3","PXD019186"
"4659","0.035","1359","3","PXD019186"
"4660","0.036","1362","3","PXD019186"
"4661","0.037","1367","3","PXD019186"
"4662","0.038","1381","3","PXD019186"
"4663","0.039","1383","3","PXD019186"
"4664","0.04","1385","3","PXD019186"
"4665","0.041","1398","3","PXD019186"
"4666","0.042","1426","3","PXD019186"
"4667","0.043","1467","3","PXD019186"
"4668","0.044","1472","3","PXD019186"
"4669","0.045","1485","3","PXD019186"
"4670","0.046","1485","3","PXD019186"
"4671","0.047","1496","3","PXD019186"
"4672","0.048","1500","3","PXD019186"
"4673","0.049","1503","3","PXD019186"
"4674","0.05","1511","3","PXD019186"
"4675","0.01","1060","4","PXD019186"
"4676","0.011","1061","4","PXD019186"
"4677","0.012","1105","4","PXD019186"
"4678","0.013","1109","4","PXD019186"
"4679","0.014","1150","4","PXD019186"
"4680","0.015","1166","4","PXD019186"
"4681","0.016","1188","4","PXD019186"
"4682","0.017","1194","4","PXD019186"
"4683","0.018","1251","4","PXD019186"
"4684","0.019","1254","4","PXD019186"
"4685","0.02","1258","4","PXD019186"
"4686","0.021","1269","4","PXD019186"
"4687","0.022","1288","4","PXD019186"
"4688","0.023","1289","4","PXD019186"
"4689","0.024","1289","4","PXD019186"
"4690","0.025","1294","4","PXD019186"
"4691","0.026","1296","4","PXD019186"
"4692","0.027","1307","4","PXD019186"
"4693","0.028","1310","4","PXD019186"
"4694","0.029","1311","4","PXD019186"
"4695","0.03","1323","4","PXD019186"
"4696","0.031","1334","4","PXD019186"
"4697","0.032","1335","4","PXD019186"
"4698","0.033","1335","4","PXD019186"
"4699","0.034","1353","4","PXD019186"
"4700","0.035","1354","4","PXD019186"
"4701","0.036","1363","4","PXD019186"
"4702","0.037","1367","4","PXD019186"
"4703","0.038","1373","4","PXD019186"
"4704","0.039","1375","4","PXD019186"
"4705","0.04","1394","4","PXD019186"
"4706","0.041","1403","4","PXD019186"
"4707","0.042","1409","4","PXD019186"
"4708","0.043","1414","4","PXD019186"
"4709","0.044","1414","4","PXD019186"
"4710","0.045","1414","4","PXD019186"
"4711","0.046","1426","4","PXD019186"
"4712","0.047","1431","4","PXD019186"
"4713","0.048","1433","4","PXD019186"
"4714","0.049","1434","4","PXD019186"
"4715","0.05","1446","4","PXD019186"
"4716","0.01","1117","5","PXD019186"
"4717","0.011","1117","5","PXD019186"
"4718","0.012","1119","5","PXD019186"
"4719","0.013","1156","5","PXD019186"
"4720","0.014","1161","5","PXD019186"
"4721","0.015","1166","5","PXD019186"
"4722","0.016","1194","5","PXD019186"
"4723","0.017","1196","5","PXD019186"
"4724","0.018","1199","5","PXD019186"
"4725","0.019","1233","5","PXD019186"
"4726","0.02","1252","5","PXD019186"
"4727","0.021","1303","5","PXD019186"
"4728","0.022","1306","5","PXD019186"
"4729","0.023","1318","5","PXD019186"
"4730","0.024","1324","5","PXD019186"
"4731","0.025","1347","5","PXD019186"
"4732","0.026","1355","5","PXD019186"
"4733","0.027","1358","5","PXD019186"
"4734","0.028","1375","5","PXD019186"
"4735","0.029","1377","5","PXD019186"
"4736","0.03","1383","5","PXD019186"
"4737","0.031","1390","5","PXD019186"
"4738","0.032","1391","5","PXD019186"
"4739","0.033","1398","5","PXD019186"
"4740","0.034","1401","5","PXD019186"
"4741","0.035","1430","5","PXD019186"
"4742","0.036","1432","5","PXD019186"
"4743","0.037","1439","5","PXD019186"
"4744","0.038","1442","5","PXD019186"
"4745","0.039","1452","5","PXD019186"
"4746","0.04","1463","5","PXD019186"
"4747","0.041","1474","5","PXD019186"
"4748","0.042","1483","5","PXD019186"
"4749","0.043","1486","5","PXD019186"
"4750","0.044","1495","5","PXD019186"
"4751","0.045","1498","5","PXD019186"
"4752","0.046","1500","5","PXD019186"
"4753","0.047","1506","5","PXD019186"
"4754","0.048","1510","5","PXD019186"
"4755","0.049","1531","5","PXD019186"
"4756","0.05","1533","5","PXD019186"
"4757","0.01","1226","6","PXD019186"
"4758","0.011","1226","6","PXD019186"
"4759","0.012","1227","6","PXD019186"
"4760","0.013","1231","6","PXD019186"
"4761","0.014","1241","6","PXD019186"
"4762","0.015","1242","6","PXD019186"
"4763","0.016","1257","6","PXD019186"
"4764","0.017","1262","6","PXD019186"
"4765","0.018","1262","6","PXD019186"
"4766","0.019","1289","6","PXD019186"
"4767","0.02","1317","6","PXD019186"
"4768","0.021","1319","6","PXD019186"
"4769","0.022","1335","6","PXD019186"
"4770","0.023","1351","6","PXD019186"
"4771","0.024","1379","6","PXD019186"
"4772","0.025","1381","6","PXD019186"
"4773","0.026","1381","6","PXD019186"
"4774","0.027","1390","6","PXD019186"
"4775","0.028","1390","6","PXD019186"
"4776","0.029","1396","6","PXD019186"
"4777","0.03","1409","6","PXD019186"
"4778","0.031","1409","6","PXD019186"
"4779","0.032","1423","6","PXD019186"
"4780","0.033","1428","6","PXD019186"
"4781","0.034","1428","6","PXD019186"
"4782","0.035","1430","6","PXD019186"
"4783","0.036","1431","6","PXD019186"
"4784","0.037","1431","6","PXD019186"
"4785","0.038","1435","6","PXD019186"
"4786","0.039","1442","6","PXD019186"
"4787","0.04","1454","6","PXD019186"
"4788","0.041","1460","6","PXD019186"
"4789","0.042","1490","6","PXD019186"
"4790","0.043","1497","6","PXD019186"
"4791","0.044","1506","6","PXD019186"
"4792","0.045","1512","6","PXD019186"
"4793","0.046","1512","6","PXD019186"
"4794","0.047","1519","6","PXD019186"
"4795","0.048","1522","6","PXD019186"
"4796","0.049","1524","6","PXD019186"
"4797","0.05","1524","6","PXD019186"
"4798","0.01","1121","7","PXD019186"
"4799","0.011","1121","7","PXD019186"
"4800","0.012","1145","7","PXD019186"
"4801","0.013","1160","7","PXD019186"
"4802","0.014","1170","7","PXD019186"
"4803","0.015","1172","7","PXD019186"
"4804","0.016","1191","7","PXD019186"
"4805","0.017","1192","7","PXD019186"
"4806","0.018","1193","7","PXD019186"
"4807","0.019","1195","7","PXD019186"
"4808","0.02","1207","7","PXD019186"
"4809","0.021","1214","7","PXD019186"
"4810","0.022","1216","7","PXD019186"
"4811","0.023","1232","7","PXD019186"
"4812","0.024","1269","7","PXD019186"
"4813","0.025","1275","7","PXD019186"
"4814","0.026","1290","7","PXD019186"
"4815","0.027","1299","7","PXD019186"
"4816","0.028","1300","7","PXD019186"
"4817","0.029","1301","7","PXD019186"
"4818","0.03","1313","7","PXD019186"
"4819","0.031","1343","7","PXD019186"
"4820","0.032","1362","7","PXD019186"
"4821","0.033","1367","7","PXD019186"
"4822","0.034","1386","7","PXD019186"
"4823","0.035","1388","7","PXD019186"
"4824","0.036","1388","7","PXD019186"
"4825","0.037","1396","7","PXD019186"
"4826","0.038","1398","7","PXD019186"
"4827","0.039","1398","7","PXD019186"
"4828","0.04","1404","7","PXD019186"
"4829","0.041","1405","7","PXD019186"
"4830","0.042","1409","7","PXD019186"
"4831","0.043","1411","7","PXD019186"
"4832","0.044","1421","7","PXD019186"
"4833","0.045","1424","7","PXD019186"
"4834","0.046","1435","7","PXD019186"
"4835","0.047","1441","7","PXD019186"
"4836","0.048","1444","7","PXD019186"
"4837","0.049","1453","7","PXD019186"
"4838","0.05","1454","7","PXD019186"
"4839","0.01","1027","8","PXD019186"
"4840","0.011","1027","8","PXD019186"
"4841","0.012","1028","8","PXD019186"
"4842","0.013","1059","8","PXD019186"
"4843","0.014","1090","8","PXD019186"
"4844","0.015","1090","8","PXD019186"
"4845","0.016","1101","8","PXD019186"
"4846","0.017","1103","8","PXD019186"
"4847","0.018","1126","8","PXD019186"
"4848","0.019","1128","8","PXD019186"
"4849","0.02","1129","8","PXD019186"
"4850","0.021","1196","8","PXD019186"
"4851","0.022","1238","8","PXD019186"
"4852","0.023","1249","8","PXD019186"
"4853","0.024","1265","8","PXD019186"
"4854","0.025","1290","8","PXD019186"
"4855","0.026","1294","8","PXD019186"
"4856","0.027","1300","8","PXD019186"
"4857","0.028","1309","8","PXD019186"
"4858","0.029","1324","8","PXD019186"
"4859","0.03","1330","8","PXD019186"
"4860","0.031","1337","8","PXD019186"
"4861","0.032","1362","8","PXD019186"
"4862","0.033","1370","8","PXD019186"
"4863","0.034","1394","8","PXD019186"
"4864","0.035","1407","8","PXD019186"
"4865","0.036","1427","8","PXD019186"
"4866","0.037","1429","8","PXD019186"
"4867","0.038","1436","8","PXD019186"
"4868","0.039","1437","8","PXD019186"
"4869","0.04","1437","8","PXD019186"
"4870","0.041","1450","8","PXD019186"
"4871","0.042","1453","8","PXD019186"
"4872","0.043","1461","8","PXD019186"
"4873","0.044","1467","8","PXD019186"
"4874","0.045","1471","8","PXD019186"
"4875","0.046","1482","8","PXD019186"
"4876","0.047","1486","8","PXD019186"
"4877","0.048","1487","8","PXD019186"
